TIME,CH1
-1.13010937e-08,-3.95312500e-03
-1.12810937e-08,-3.98437500e-03
-1.12610937e-08,-4.00000000e-03
-1.12410937e-08,-3.96875000e-03
-1.12210937e-08,-3.95312500e-03
-1.12010937e-08,-3.98437500e-03
-1.11810937e-08,-4.01562500e-03
-1.11610937e-08,-3.96875000e-03
-1.11410937e-08,-3.95312500e-03
-1.11210938e-08,-3.98437500e-03
-1.11010937e-08,-4.01562500e-03
-1.10810937e-08,-3.96875000e-03
-1.10610937e-08,-3.93750000e-03
-1.10410937e-08,-3.98437500e-03
-1.10210937e-08,-4.03125000e-03
-1.10010937e-08,-3.96875000e-03
-1.09810938e-08,-3.90625000e-03
-1.09610937e-08,-4.00000000e-03
-1.09410937e-08,-4.09375000e-03
-1.09210937e-08,-3.96875000e-03
-1.09010937e-08,-3.82812500e-03
-1.08810937e-08,-3.96875000e-03
-1.08610937e-08,-4.21875000e-03
-1.08410937e-08,-4.03125000e-03
-1.08210937e-08,-3.53125000e-03
-1.08010937e-08,-3.81250000e-03
-1.07810937e-08,-5.46875000e-03
-1.07610937e-08,-7.51562500e-03
-1.07410937e-08,-8.46875000e-03
-1.07210937e-08,-8.18750000e-03
-1.07010937e-08,-7.76562500e-03
-1.06810937e-08,-7.85937500e-03
-1.06610937e-08,-8.06250000e-03
-1.06410938e-08,-8.06250000e-03
-1.06210937e-08,-8.00000000e-03
-1.06010937e-08,-7.93750000e-03
-1.05810937e-08,-7.84375000e-03
-1.05610937e-08,-7.95312500e-03
-1.05410937e-08,-8.32812500e-03
-1.05210937e-08,-8.12500000e-03
-1.05010938e-08,-6.57812500e-03
-1.04810937e-08,-4.45312500e-03
-1.04610937e-08,-3.40625000e-03
-1.04410937e-08,-3.78125000e-03
-1.04210937e-08,-4.29687500e-03
-1.04010937e-08,-4.10937500e-03
-1.03810937e-08,-3.76562500e-03
-1.03610937e-08,-3.89062500e-03
-1.03410937e-08,-4.15625000e-03
-1.03210937e-08,-4.04687500e-03
-1.03010937e-08,-3.84375000e-03
-1.02810937e-08,-3.93750000e-03
-1.02610937e-08,-4.09375000e-03
-1.02410937e-08,-4.00000000e-03
-1.02210937e-08,-3.87500000e-03
-1.02010937e-08,-3.95312500e-03
-1.01810937e-08,-4.07812500e-03
-1.01610938e-08,-3.98437500e-03
-1.01410937e-08,-3.89062500e-03
-1.01210937e-08,-3.98437500e-03
-1.01010937e-08,-4.07812500e-03
-1.00810937e-08,-3.96875000e-03
-1.00610937e-08,-3.89062500e-03
-1.00410937e-08,-3.98437500e-03
-1.00210938e-08,-4.07812500e-03
-1.00010937e-08,-3.96875000e-03
-9.98109375e-09,-3.89062500e-03
-9.96109375e-09,-4.00000000e-03
-9.94109375e-09,-4.07812500e-03
-9.92109375e-09,-3.95312500e-03
-9.90109375e-09,-3.89062500e-03
-9.88109375e-09,-4.00000000e-03
-9.86109375e-09,-4.04687500e-03
-9.84109375e-09,-3.95312500e-03
-9.82109375e-09,-3.92187500e-03
-9.80109375e-09,-3.98437500e-03
-9.78109375e-09,-3.98437500e-03
-9.76109375e-09,-3.98437500e-03
-9.74109375e-09,-4.07812500e-03
-9.72109375e-09,-3.93750000e-03
-9.70109375e-09,-3.20312500e-03
-9.68109375e-09,-2.14062500e-03
-9.66109375e-09,-1.20312500e-03
-9.64109375e-09,-4.37500000e-04
-9.62109375e-09,1.40625000e-04
-9.60109375e-09,2.03125000e-04
-9.58109375e-09,-1.25000000e-04
-9.56109375e-09,-6.25000000e-05
-9.54109375e-09,8.28125000e-04
-9.52109375e-09,1.95312500e-03
-9.50109375e-09,2.79687500e-03
-9.48109375e-09,3.50000000e-03
-9.46109375e-09,4.09375000e-03
-9.44109375e-09,4.26562500e-03
-9.42109375e-09,4.01562500e-03
-9.40109375e-09,3.85937500e-03
-9.38109375e-09,4.01562500e-03
-9.36109375e-09,4.10937500e-03
-9.34109375e-09,4.03125000e-03
-9.32109375e-09,4.00000000e-03
-9.30109375e-09,4.00000000e-03
-9.28109375e-09,3.90625000e-03
-9.26109375e-09,4.21875000e-03
-9.24109375e-09,5.53125000e-03
-9.22109375e-09,7.26562500e-03
-9.20109375e-09,8.25000000e-03
-9.18109375e-09,8.17187500e-03
-9.16109375e-09,7.85937500e-03
-9.14109375e-09,7.95312500e-03
-9.12109375e-09,8.14062500e-03
-9.10109375e-09,8.07812500e-03
-9.08109375e-09,7.92187500e-03
-9.06109375e-09,7.96875000e-03
-9.04109375e-09,8.09375000e-03
-9.02109375e-09,8.09375000e-03
-9.00109375e-09,7.95312500e-03
-8.98109375e-09,7.90625000e-03
-8.96109375e-09,8.07812500e-03
-8.94109375e-09,8.20312500e-03
-8.92109375e-09,7.98437500e-03
-8.90109375e-09,7.68750000e-03
-8.88109375e-09,8.03125000e-03
-8.86109375e-09,9.12500000e-03
-8.84109375e-09,1.00625000e-02
-8.82109375e-09,1.01250000e-02
-8.80109375e-09,9.85937500e-03
-8.78109375e-09,1.03593750e-02
-8.76109375e-09,1.15781250e-02
-8.74109375e-09,1.23437500e-02
-8.72109375e-09,1.21562500e-02
-8.70109375e-09,1.18750000e-02
-8.68109375e-09,1.20781250e-02
-8.66109375e-09,1.19375000e-02
-8.64109375e-09,1.05781250e-02
-8.62109375e-09,8.68750000e-03
-8.60109375e-09,7.73437500e-03
-8.58109375e-09,7.93750000e-03
-8.56109375e-09,8.23437500e-03
-8.54109375e-09,8.03125000e-03
-8.52109375e-09,7.82812500e-03
-8.50109375e-09,8.04687500e-03
-8.48109375e-09,8.31250000e-03
-8.46109375e-09,7.81250000e-03
-8.44109375e-09,6.40625000e-03
-8.42109375e-09,4.78125000e-03
-8.40109375e-09,3.84375000e-03
-8.38109375e-09,3.89062500e-03
-8.36109375e-09,4.28125000e-03
-8.34109375e-09,3.90625000e-03
-8.32109375e-09,2.42187500e-03
-8.30109375e-09,7.18750000e-04
-8.28109375e-09,-1.09375000e-04
-8.26109375e-09,-9.37500000e-05
-8.24109375e-09,6.25000000e-05
-8.22109375e-09,7.81250000e-05
-8.20109375e-09,1.25000000e-04
-8.18109375e-09,-1.71875000e-04
-8.16109375e-09,-1.46875000e-03
-8.14109375e-09,-3.25000000e-03
-8.12109375e-09,-4.21875000e-03
-8.10109375e-09,-4.09375000e-03
-8.08109375e-09,-3.82812500e-03
-8.06109375e-09,-3.95312500e-03
-8.04109375e-09,-4.09375000e-03
-8.02109375e-09,-3.96875000e-03
-8.00109375e-09,-3.89062500e-03
-7.98109375e-09,-4.00000000e-03
-7.96109375e-09,-4.04687500e-03
-7.94109375e-09,-3.95312500e-03
-7.92109375e-09,-3.92187500e-03
-7.90109375e-09,-4.00000000e-03
-7.88109375e-09,-4.03125000e-03
-7.86109375e-09,-3.96875000e-03
-7.84109375e-09,-3.93750000e-03
-7.82109375e-09,-3.95312500e-03
-7.80109375e-09,-4.01562500e-03
-7.78109375e-09,-4.04687500e-03
-7.76109375e-09,-3.93750000e-03
-7.74109375e-09,-3.84375000e-03
-7.72109375e-09,-4.00000000e-03
-7.70109375e-09,-4.26562500e-03
-7.68109375e-09,-3.96875000e-03
-7.66109375e-09,-2.92187500e-03
-7.64109375e-09,-1.93750000e-03
-7.62109375e-09,-1.84375000e-03
-7.60109375e-09,-2.12500000e-03
-7.58109375e-09,-1.67187500e-03
-7.56109375e-09,-4.37500000e-04
-7.54109375e-09,3.75000000e-04
-7.52109375e-09,2.03125000e-04
-7.50109375e-09,-1.87500000e-04
-7.48109375e-09,-4.68750000e-05
-7.46109375e-09,1.40625000e-04
-7.44109375e-09,-6.25000000e-05
-7.42109375e-09,1.09375000e-04
-7.40109375e-09,1.51562500e-03
-7.38109375e-09,3.35937500e-03
-7.36109375e-09,4.23437500e-03
-7.34109375e-09,4.09375000e-03
-7.32109375e-09,3.93750000e-03
-7.30109375e-09,3.96875000e-03
-7.28109375e-09,3.93750000e-03
-7.26109375e-09,4.32812500e-03
-7.24109375e-09,5.51562500e-03
-7.22109375e-09,6.50000000e-03
-7.20109375e-09,6.25000000e-03
-7.18109375e-09,5.56250000e-03
-7.16109375e-09,5.89062500e-03
-7.14109375e-09,7.14062500e-03
-7.12109375e-09,8.10937500e-03
-7.10109375e-09,8.29687500e-03
-7.08109375e-09,7.95312500e-03
-7.06109375e-09,7.15625000e-03
-7.04109375e-09,6.07812500e-03
-7.02109375e-09,5.51562500e-03
-7.00109375e-09,5.93750000e-03
-6.98109375e-09,6.53125000e-03
-6.96109375e-09,6.21875000e-03
-6.94109375e-09,5.17187500e-03
-6.92109375e-09,4.45312500e-03
-6.90109375e-09,4.28125000e-03
-6.88109375e-09,3.87500000e-03
-6.86109375e-09,2.87500000e-03
-6.84109375e-09,2.06250000e-03
-6.82109375e-09,2.03125000e-03
-6.80109375e-09,2.12500000e-03
-6.78109375e-09,1.50000000e-03
-6.76109375e-09,5.31250000e-04
-6.74109375e-09,0.00000000e+00
-6.72109375e-09,-2.03125000e-04
-6.70109375e-09,-8.59375000e-04
-6.68109375e-09,-1.82812500e-03
-6.66109375e-09,-2.29687500e-03
-6.64109375e-09,-2.07812500e-03
-6.62109375e-09,-1.82812500e-03
-6.60109375e-09,-1.90625000e-03
-6.58109375e-09,-2.04687500e-03
-6.56109375e-09,-2.03125000e-03
-6.54109375e-09,-1.98437500e-03
-6.52109375e-09,-1.93750000e-03
-6.50109375e-09,-1.93750000e-03
-6.48109375e-09,-2.00000000e-03
-6.46109375e-09,-2.07812500e-03
-6.44109375e-09,-1.95312500e-03
-6.42109375e-09,-1.81250000e-03
-6.40109375e-09,-1.98437500e-03
-6.38109375e-09,-2.28125000e-03
-6.36109375e-09,-1.96875000e-03
-6.34109375e-09,-9.37500000e-04
-6.32109375e-09,1.56250000e-05
-6.30109375e-09,2.34375000e-04
-6.28109375e-09,3.12500000e-05
-6.26109375e-09,-6.25000000e-05
-6.24109375e-09,1.56250000e-05
-6.22109375e-09,4.68750000e-05
-6.20109375e-09,3.12500000e-05
-6.18109375e-09,1.56250000e-05
-6.16109375e-09,1.56250000e-05
-6.14109375e-09,0.00000000e+00
-6.12109375e-09,3.12500000e-05
-6.10109375e-09,6.25000000e-05
-6.08109375e-09,1.56250000e-05
-6.06109375e-09,-3.12500000e-05
-6.04109375e-09,3.12500000e-05
-6.02109375e-09,7.81250000e-05
-6.00109375e-09,1.56250000e-05
-5.98109375e-09,-4.68750000e-05
-5.96109375e-09,3.12500000e-05
-5.94109375e-09,7.81250000e-05
-5.92109375e-09,1.56250000e-05
-5.90109375e-09,-4.68750000e-05
-5.88109375e-09,3.12500000e-05
-5.86109375e-09,7.81250000e-05
-5.84109375e-09,1.56250000e-05
-5.82109375e-09,-4.68750000e-05
-5.80109375e-09,3.12500000e-05
-5.78109375e-09,9.37500000e-05
-5.76109375e-09,1.56250000e-05
-5.74109375e-09,-6.25000000e-05
-5.72109375e-09,3.12500000e-05
-5.70109375e-09,9.37500000e-05
-5.68109375e-09,1.56250000e-05
-5.66109375e-09,-6.25000000e-05
-5.64109375e-09,4.68750000e-05
-5.62109375e-09,1.09375000e-04
-5.60109375e-09,0.00000000e+00
-5.58109375e-09,-6.25000000e-05
-5.56109375e-09,4.68750000e-05
-5.54109375e-09,1.09375000e-04
-5.52109375e-09,0.00000000e+00
-5.50109375e-09,-7.81250000e-05
-5.48109375e-09,4.68750000e-05
-5.46109375e-09,1.25000000e-04
-5.44109375e-09,1.56250000e-05
-5.42109375e-09,-7.81250000e-05
-5.40109375e-09,1.56250000e-05
-5.38109375e-09,1.25000000e-04
-5.36109375e-09,6.25000000e-05
-5.34109375e-09,-9.37500000e-05
-5.32109375e-09,-1.40625000e-04
-5.30109375e-09,3.12500000e-04
-5.28109375e-09,1.56250000e-03
-5.26109375e-09,3.17187500e-03
-5.24109375e-09,4.23437500e-03
-5.22109375e-09,4.28125000e-03
-5.20109375e-09,3.87500000e-03
-5.18109375e-09,3.82812500e-03
-5.16109375e-09,4.12500000e-03
-5.14109375e-09,4.21875000e-03
-5.12109375e-09,3.93750000e-03
-5.10109375e-09,3.76562500e-03
-5.08109375e-09,4.09375000e-03
-5.06109375e-09,4.40625000e-03
-5.04109375e-09,3.98437500e-03
-5.02109375e-09,2.89062500e-03
-5.00109375e-09,2.00000000e-03
-4.98109375e-09,1.93750000e-03
-4.96109375e-09,2.15625000e-03
-4.94109375e-09,1.68750000e-03
-4.92109375e-09,5.15625000e-04
-4.90109375e-09,-3.59375000e-04
-4.88109375e-09,-2.03125000e-04
-4.86109375e-09,3.59375000e-04
-4.84109375e-09,1.71875000e-04
-4.82109375e-09,-9.68750000e-04
-4.80109375e-09,-2.07812500e-03
-4.78109375e-09,-2.32812500e-03
-4.76109375e-09,-1.95312500e-03
-4.74109375e-09,-1.67187500e-03
-4.72109375e-09,-1.85937500e-03
-4.70109375e-09,-2.54687500e-03
-4.68109375e-09,-3.50000000e-03
-4.66109375e-09,-4.14062500e-03
-4.64109375e-09,-4.15625000e-03
-4.62109375e-09,-3.96875000e-03
-4.60109375e-09,-4.00000000e-03
-4.58109375e-09,-3.75000000e-03
-4.56109375e-09,-2.53125000e-03
-4.54109375e-09,-8.28125000e-04
-4.52109375e-09,2.81250000e-04
-4.50109375e-09,3.59375000e-04
-4.48109375e-09,-1.09375000e-04
-4.46109375e-09,-4.53125000e-04
-4.44109375e-09,-3.12500000e-05
-4.42109375e-09,1.53125000e-03
-4.40109375e-09,3.48437500e-03
-4.38109375e-09,4.45312500e-03
-4.36109375e-09,4.25000000e-03
-4.34109375e-09,3.92187500e-03
-4.32109375e-09,3.92187500e-03
-4.30109375e-09,3.84375000e-03
-4.28109375e-09,3.95312500e-03
-4.26109375e-09,5.29687500e-03
-4.24109375e-09,7.50000000e-03
-4.22109375e-09,8.70312500e-03
-4.20109375e-09,8.25000000e-03
-4.18109375e-09,7.62500000e-03
-4.16109375e-09,7.87500000e-03
-4.14109375e-09,8.31250000e-03
-4.12109375e-09,8.12500000e-03
-4.10109375e-09,7.79687500e-03
-4.08109375e-09,7.93750000e-03
-4.06109375e-09,8.20312500e-03
-4.04109375e-09,8.09375000e-03
-4.02109375e-09,7.85937500e-03
-4.00109375e-09,7.92187500e-03
-3.98109375e-09,8.18750000e-03
-3.96109375e-09,8.21875000e-03
-3.94109375e-09,7.68750000e-03
-3.92109375e-09,6.46875000e-03
-3.90109375e-09,4.92187500e-03
-3.88109375e-09,3.84375000e-03
-3.86109375e-09,3.71875000e-03
-3.84109375e-09,4.12500000e-03
-3.82109375e-09,4.28125000e-03
-3.80109375e-09,3.96875000e-03
-3.78109375e-09,3.71875000e-03
-3.76109375e-09,4.01562500e-03
-3.74109375e-09,4.50000000e-03
-3.72109375e-09,4.17187500e-03
-3.70109375e-09,2.51562500e-03
-3.68109375e-09,5.00000000e-04
-3.66109375e-09,-4.68750000e-04
-3.64109375e-09,-1.87500000e-04
-3.62109375e-09,2.65625000e-04
-3.60109375e-09,1.56250000e-04
-3.58109375e-09,-1.25000000e-04
-3.56109375e-09,-6.25000000e-05
-3.54109375e-09,1.25000000e-04
-3.52109375e-09,7.81250000e-05
-3.50109375e-09,-4.68750000e-05
-3.48109375e-09,-3.12500000e-05
-3.46109375e-09,6.25000000e-05
-3.44109375e-09,6.25000000e-05
-3.42109375e-09,-1.56250000e-05
-3.40109375e-09,0.00000000e+00
-3.38109375e-09,4.68750000e-05
-3.36109375e-09,3.12500000e-05
-3.34109375e-09,0.00000000e+00
-3.32109375e-09,1.56250000e-05
-3.30109375e-09,3.12500000e-05
-3.28109375e-09,3.12500000e-05
-3.26109375e-09,0.00000000e+00
-3.24109375e-09,1.56250000e-05
-3.22109375e-09,3.12500000e-05
-3.20109375e-09,3.12500000e-05
-3.18109375e-09,1.56250000e-05
-3.16109375e-09,1.56250000e-05
-3.14109375e-09,3.12500000e-05
-3.12109375e-09,3.12500000e-05
-3.10109375e-09,1.56250000e-05
-3.08109375e-09,1.56250000e-05
-3.06109375e-09,3.12500000e-05
-3.04109375e-09,3.12500000e-05
-3.02109375e-09,1.56250000e-05
-3.00109375e-09,1.56250000e-05
-2.98109375e-09,3.12500000e-05
-2.96109375e-09,3.12500000e-05
-2.94109375e-09,1.56250000e-05
-2.92109375e-09,0.00000000e+00
-2.90109375e-09,3.12500000e-05
-2.88109375e-09,3.12500000e-05
-2.86109375e-09,0.00000000e+00
-2.84109375e-09,1.56250000e-05
-2.82109375e-09,4.68750000e-05
-2.80109375e-09,3.12500000e-05
-2.78109375e-09,-3.12500000e-05
-2.76109375e-09,3.12500000e-05
-2.74109375e-09,1.09375000e-04
-2.72109375e-09,0.00000000e+00
-2.70109375e-09,-1.87500000e-04
-2.68109375e-09,7.81250000e-05
-2.66109375e-09,8.90625000e-04
-2.64109375e-09,1.84375000e-03
-2.62109375e-09,2.71875000e-03
-2.60109375e-09,3.57812500e-03
-2.58109375e-09,4.17187500e-03
-2.56109375e-09,4.20312500e-03
-2.54109375e-09,3.92187500e-03
-2.52109375e-09,3.92187500e-03
-2.50109375e-09,4.10937500e-03
-2.48109375e-09,4.09375000e-03
-2.46109375e-09,3.92187500e-03
-2.44109375e-09,3.98437500e-03
-2.42109375e-09,4.12500000e-03
-2.40109375e-09,4.04687500e-03
-2.38109375e-09,3.90625000e-03
-2.36109375e-09,4.01562500e-03
-2.34109375e-09,4.15625000e-03
-2.32109375e-09,4.01562500e-03
-2.30109375e-09,3.85937500e-03
-2.28109375e-09,4.01562500e-03
-2.26109375e-09,4.23437500e-03
-2.24109375e-09,4.03125000e-03
-2.22109375e-09,3.71875000e-03
-2.20109375e-09,3.96875000e-03
-2.18109375e-09,4.51562500e-03
-2.16109375e-09,4.20312500e-03
-2.14109375e-09,2.50000000e-03
-2.12109375e-09,4.68750000e-04
-2.10109375e-09,-4.37500000e-04
-2.08109375e-09,-1.40625000e-04
-2.06109375e-09,2.34375000e-04
-2.04109375e-09,7.81250000e-05
-2.02109375e-09,-7.81250000e-05
-2.00109375e-09,1.25000000e-04
-1.98109375e-09,-1.09375000e-04
-1.96109375e-09,-1.46875000e-03
-1.94109375e-09,-3.28125000e-03
-1.92109375e-09,-4.21875000e-03
-1.90109375e-09,-4.09375000e-03
-1.88109375e-09,-3.82812500e-03
-1.86109375e-09,-3.95312500e-03
-1.84109375e-09,-4.09375000e-03
-1.82109375e-09,-3.98437500e-03
-1.80109375e-09,-3.90625000e-03
-1.78109375e-09,-3.98437500e-03
-1.76109375e-09,-4.03125000e-03
-1.74109375e-09,-3.96875000e-03
-1.72109375e-09,-3.93750000e-03
-1.70109375e-09,-4.00000000e-03
-1.68109375e-09,-3.98437500e-03
-1.66109375e-09,-3.95312500e-03
-1.64109375e-09,-4.00000000e-03
-1.62109375e-09,-4.01562500e-03
-1.60109375e-09,-3.92187500e-03
-1.58109375e-09,-3.96875000e-03
-1.56109375e-09,-4.14062500e-03
-1.54109375e-09,-3.81250000e-03
-1.52109375e-09,-2.46875000e-03
-1.50109375e-09,-7.03125000e-04
-1.48109375e-09,2.96875000e-04
-1.46109375e-09,1.25000000e-04
-1.44109375e-09,-3.12500000e-04
-1.42109375e-09,1.87500000e-04
-1.40109375e-09,1.73437500e-03
-1.38109375e-09,3.28125000e-03
-1.36109375e-09,3.95312500e-03
-1.34109375e-09,4.34375000e-03
-1.32109375e-09,5.50000000e-03
-1.30109375e-09,7.25000000e-03
-1.28109375e-09,8.31250000e-03
-1.26109375e-09,8.14062500e-03
-1.24109375e-09,7.70312500e-03
-1.22109375e-09,8.20312500e-03
-1.20109375e-09,9.68750000e-03
-1.18109375e-09,1.12500000e-02
-1.16109375e-09,1.21093750e-02
-1.14109375e-09,1.22343750e-02
-1.12109375e-09,1.20312500e-02
-1.10109375e-09,1.18125000e-02
