TIME,CH1
-11534.9219,0.046875
-11514.9219,0.078125
-11494.9219,-0.015625
-11474.9219,-0.15625
-11454.9219,0.234375
-11434.9219,1.5625
-11414.9219,3.265625
-11394.9219,4.21875
-11374.9219,4.15625
-11354.9219,3.890625
-11334.9219,3.96875
-11314.9219,4.109375
-11294.9219,4.03125
-11274.9219,3.96875
-11254.9219,4.03125
-11234.9219,4.0625
-11214.9219,4
-11194.9219,4.015625
-11174.9219,4.0625
-11154.9219,3.96875
-11134.9219,3.984375
-11114.9219,4.203125
-11094.9219,3.90625
-11074.9219,2.484375
-11054.9219,0.671875
-11034.9219,-0.1875
-11014.9219,0.015625
-10994.9219,0.171875
-10974.9219,-0.109375
-10954.9219,-0.140625
-10934.9219,0.28125
-10914.9219,0.265625
-10894.9219,-0.625
-10874.9219,-1.578125
-10854.9219,-1.921875
-10834.9219,-2.140625
-10814.9219,-2.90625
-10794.9219,-3.859375
-10774.9219,-4.265625
-10754.9219,-4.109375
-10734.9219,-3.828125
-10714.9219,-3.734375
-10694.9219,-4.21875
-10674.9219,-5.578125
-10654.9219,-7.21875
-10634.9219,-8.125
-10614.9219,-8.09375
-10594.9219,-7.90625
-10574.9219,-7.96875
-10554.9219,-8.03125
-10534.9219,-7.953125
-10514.9219,-7.953125
-10494.9219,-8.015625
-10474.9219,-8
-10454.9219,-7.9375
-10434.9219,-7.96875
-10414.9219,-7.984375
-10394.9219,-8
-10374.9219,-8.078125
-10354.9219,-7.921875
-10334.9219,-7.1875
-10314.9219,-6.15625
-10294.9219,-5.21875
-10274.9219,-4.421875
-10254.9219,-3.859375
-10234.9219,-3.8125
-10214.9219,-4.140625
-10194.9219,-4.03125
-10174.9219,-3.15625
-10154.9219,-2.0625
-10134.9219,-1.21875
-10114.9219,-0.484375
-10094.9219,0.125
-10074.9219,0.25
-10054.9219,-0.015625
-10034.9219,-0.125
-10014.9219,0.046875
-9994.92187,0.140625
-9974.92187,0.015625
-9954.92187,-0.0625
-9934.92187,0.03125
-9914.92187,0.09375
-9894.92187,0.015625
-9874.92187,-0.03125
-9854.92187,0.015625
-9834.92187,0.0625
-9814.92188,0.03125
-9794.92187,-0.015625
-9774.92187,-0.015625
-9754.92187,0.046875
-9734.92187,0.078125
-9714.92187,0.015625
-9694.92187,-0.0625
-9674.92188,0.015625
-9654.92187,0.15625
-9634.92187,0.078125
-9614.92187,-0.21875
-9594.92187,-0.15625
-9574.92187,0.609375
-9554.92187,1.5625
-9534.92188,2.015625
-9514.92187,2.203125
-9494.92187,2.875
-9474.92187,3.90625
-9454.92187,4.375
-9434.92187,4.109375
-9414.92187,3.8125
-9394.92188,3.96875
-9374.92187,4.15625
-9354.92187,4.0625
-9334.92188,3.921875
-9314.92187,4
-9294.92187,4.09375
-9274.92187,4.03125
-9254.92187,3.953125
-9234.92187,4.015625
-9214.92187,4.0625
-9194.92188,4.03125
-9174.92187,3.984375
-9154.92187,4
-9134.92187,4.046875
-9114.92187,4.046875
-9094.92187,4
-9074.92187,3.953125
-9054.92188,4.0625
-9034.92187,4.203125
-9014.92187,3.8125
-8994.92187,2.46875
-8974.92187,0.765625
-8954.92187,-0.15625
-8934.92187,-0.125
-8914.92188,0.140625
-8894.92187,0.09375
-8874.92187,-0.046875
-8854.92188,-0.03125
-8834.92187,0.078125
-8814.92187,0.078125
-8794.92187,-0.015625
-8774.92187,-0.078125
-8754.92187,0.046875
-8734.92187,0.234375
-8714.92188,0
-8694.92187,-0.921875
-8674.92187,-1.96875
-8654.92187,-2.328125
-8634.92187,-1.984375
-8614.92187,-1.75
-8594.92187,-1.984375
-8574.92188,-2.1875
-8554.92187,-1.984375
-8534.92187,-1.75
-8514.92187,-1.984375
-8494.92187,-2.328125
-8474.92187,-1.984375
-8454.92187,-0.90625
-8434.92188,0.015625
-8414.92187,0.21875
-8394.92187,0.03125
-8374.92188,-0.046875
-8354.92187,0.015625
-8334.92187,0.03125
-8314.92187,0.03125
-8294.92188,0.03125
-8274.92187,0.015625
-8254.92187,-0.015625
-8234.92188,0.03125
-8214.92187,0.078125
-8194.92187,0
-8174.92187,-0.0625
-8154.92187,0.03125
-8134.92187,0.125
-8114.92187,0
-8094.92188,-0.109375
-8074.92187,0.046875
-8054.92187,0.203125
-8034.92187,0
-8014.92187,-0.21875
-7994.92187,0.046875
-7974.92187,0.421875
-7954.92188,0.015625
-7934.92187,-1.15625
-7914.92187,-2.015625
-7894.92188,-2
-7874.92187,-1.828125
-7854.92187,-2.421875
-7834.92187,-3.5
-7814.92188,-4.1875
-7794.92187,-4.203125
-7774.92187,-3.96875
-7754.92188,-3.84375
-7734.92187,-3.890625
-7714.92187,-4.0625
-7694.92187,-4.1875
-7674.92187,-3.953125
-7654.92187,-3.546875
-7634.92187,-3.859375
-7614.92188,-5.46875
-7594.92187,-7.484375
-7574.92187,-8.46875
-7554.92187,-8.1875
-7534.92187,-7.75
-7514.92187,-7.890625
-7494.92187,-8.09375
-7474.92188,-7.90625
-7454.92187,-8.109375
-7434.92187,-9.4375
-7414.92187,-11.265625
-7394.92187,-12.234375
-7374.92187,-12.125
-7354.92187,-11.8125
-7334.92187,-11.875
-7314.92187,-12.09375
-7294.92187,-12.09375
-7274.92187,-11.921875
-7254.92187,-11.78125
-7234.92187,-11.984375
-7214.92187,-12.375
-7194.92187,-12.109375
-7174.92187,-10.546875
-7154.92187,-8.453125
-7134.92187,-7.421875
-7114.92187,-7.765625
-7094.92187,-8.28125
-7074.92187,-8.125
-7054.92187,-7.78125
-7034.92187,-7.875
-7014.92187,-8.125
-6994.92187,-8.046875
-6974.92187,-7.859375
-6954.92187,-7.921875
-6934.92187,-8.0625
-6914.92187,-8.015625
-6894.92187,-7.90625
-6874.92187,-7.953125
-6854.92187,-8.03125
-6834.92187,-8
-6814.92187,-7.9375
-6794.92187,-7.96875
-6774.92187,-8.03125
-6754.92187,-8
-6734.92187,-7.9375
-6714.92187,-7.96875
-6694.92187,-8.015625
-6674.92187,-8
-6654.92187,-7.953125
-6634.92187,-7.96875
-6614.92187,-8.015625
-6594.92187,-8
-6574.92187,-7.953125
-6554.92187,-7.96875
-6534.92187,-8
-6514.92187,-8
-6494.92187,-7.96875
-6474.92187,-7.96875
-6454.92187,-8
-6434.92187,-8
-6414.92187,-7.96875
-6394.92187,-7.953125
-6374.92187,-7.96875
-6354.92187,-8
-6334.92187,-8
-6314.92187,-7.96875
-6294.92187,-7.953125
-6274.92187,-7.984375
-6254.92187,-8.03125
-6234.92187,-8
-6214.92187,-7.875
-6194.92187,-7.921875
-6174.92187,-8.1875
-6154.92187,-8.15625
-6134.92187,-7.40625
-6114.92187,-6.4375
-6094.92187,-5.96875
-6074.92187,-5.796875
-6054.92187,-5.140625
-6034.92187,-4.09375
-6014.92187,-3.59375
-5994.92187,-3.890625
-5974.92187,-4.203125
-5954.92187,-4.03125
-5934.92187,-3.8125
-5914.92187,-3.9375
-5894.92187,-4.109375
-5874.92187,-4.015625
-5854.92187,-3.875
-5834.92187,-3.96875
-5814.92187,-4.0625
-5794.92187,-4
-5774.92187,-3.90625
-5754.92187,-3.96875
-5734.92188,-4.046875
-5714.92187,-3.96875
-5694.92187,-3.90625
-5674.92187,-3.984375
-5654.92187,-4.0625
-5634.92187,-3.96875
-5614.92187,-3.890625
-5594.92187,-3.984375
-5574.92187,-4.078125
-5554.92187,-3.96875
-5534.92187,-3.84375
-5514.92187,-3.96875
-5494.92188,-4.15625
-5474.92187,-4
-5454.92187,-3.71875
-5434.92187,-3.90625
-5414.92187,-4.4375
