TIME,CH1
7.00000000e-09,8.00000000e-03
7.02000000e-09,7.98437500e-03
7.04000000e-09,8.03125000e-03
7.06000000e-09,8.04687500e-03
7.08000000e-09,8.00000000e-03
7.10000000e-09,7.98437500e-03
7.12000000e-09,8.04687500e-03
7.14000000e-09,8.04687500e-03
7.16000000e-09,8.00000000e-03
7.18000000e-09,8.00000000e-03
7.20000000e-09,8.03125000e-03
7.22000000e-09,8.01562500e-03
7.24000000e-09,8.01562500e-03
7.26000000e-09,8.06250000e-03
7.28000000e-09,8.01562500e-03
7.30000000e-09,7.89062500e-03
7.32000000e-09,8.07812500e-03
7.34000000e-09,8.82812500e-03
7.36000000e-09,9.85937500e-03
7.38000000e-09,1.07812500e-02
7.40000000e-09,1.15625000e-02
7.42000000e-09,1.21093750e-02
7.44000000e-09,1.22187500e-02
7.46000000e-09,1.20156250e-02
7.48000000e-09,1.18906250e-02
7.50000000e-09,1.20156250e-02
7.52000000e-09,1.21250000e-02
7.54000000e-09,1.20625000e-02
7.56000000e-09,1.19531250e-02
7.58000000e-09,1.19687500e-02
7.60000000e-09,1.20625000e-02
7.62000000e-09,1.21250000e-02
7.64000000e-09,1.20000000e-02
7.66000000e-09,1.18437500e-02
7.68000000e-09,1.19843750e-02
7.70000000e-09,1.23750000e-02
7.72000000e-09,1.21718750e-02
7.74000000e-09,1.06562500e-02
7.76000000e-09,8.51562500e-03
7.78000000e-09,7.32812500e-03
7.80000000e-09,7.75000000e-03
7.82000000e-09,8.62500000e-03
7.84000000e-09,8.32812500e-03
7.86000000e-09,6.53125000e-03
7.88000000e-09,4.39062500e-03
7.90000000e-09,3.37500000e-03
7.92000000e-09,3.84375000e-03
7.94000000e-09,4.64062500e-03
7.96000000e-09,4.26562500e-03
7.98000000e-09,2.43750000e-03
8.00000000e-09,4.37500000e-04
8.02000000e-09,-4.06250000e-04
8.04000000e-09,-1.40625000e-04
8.06000000e-09,2.18750000e-04
8.08000000e-09,1.25000000e-04
8.10000000e-09,-9.37500000e-05
